Year,Min age,Max age,Sex,Chip Time (min)
05,45,49,M,239
05,40,44,M,240
05,40,44,F,240
05,40,44,M,241
05,45,49,M,239
05,45,49,F,241
05,40,44,F,241
05,50,54,M,240
05,45,49,F,240
05,45,49,F,240
05,35,39,F,241
05,40,44,F,241
05,45,49,M,241
05,50,54,F,240
05,30,34,M,241
05,55,59,M,241
05,35,39,M,240
05,25,29,M,241
05,40,44,M,239
05,35,39,M,241
05,45,49,M,241
05,30,34,M,241
05,35,39,F,240
05,40,44,M,241
05,45,49,M,242
05,40,44,M,239
05,45,49,F,241
05,50,54,M,241
05,40,44,M,240
05,45,49,M,242
05,50,54,M,242
05,50,54,M,241
05,40,44,M,242
05,30,34,M,241
05,35,39,M,242
05,18,24,F,241
05,45,49,F,241
05,50,54,M,241
05,40,44,M,241
05,40,44,M,241
05,35,39,M,243
05,25,29,F,242
05,60,64,M,242
05,45,49,M,243
05,35,39,F,242
05,35,39,M,243
05,45,49,M,242
05,40,44,M,243
05,45,49,M,243
05,45,49,M,242
05,35,39,M,243
05,35,39,F,242
05,30,34,F,243
05,45,49,F,242
05,50,54,F,242
05,30,34,M,242
05,35,39,M,242
05,18,24,M,243
05,40,44,M,244
05,40,44,M,244
05,40,44,M,242
05,30,34,M,243
05,40,44,M,242
05,40,44,F,243
05,40,44,M,243
05,25,29,F,243
05,55,59,M,243
05,45,49,M,244
05,45,49,M,244
05,35,39,F,243
05,35,39,M,243
05,35,39,M,244
05,30,34,F,243
05,30,34,M,244
05,45,49,M,244
05,35,39,M,244
05,35,39,M,243
05,35,39,M,244
05,35,39,F,244
05,45,49,M,244
05,40,44,M,244
05,40,44,F,245
05,35,39,F,243
05,40,44,M,244
05,50,54,M,245
05,30,34,F,244
05,30,34,F,244
05,30,34,F,244
05,40,44,F,244
05,35,39,M,245
05,45,49,M,244
05,45,49,F,244
05,45,49,M,245
05,50,54,M,244
05,55,59,F,245
05,35,39,M,245
05,45,49,M,245
05,35,39,M,246
05,45,49,F,244
05,45,49,M,245
05,25,29,M,245
05,40,44,M,245
05,25,29,F,245
05,45,49,M,245
05,45,49,F,245
05,55,59,M,245
05,35,39,M,247
05,30,34,M,246
05,18,24,F,246
05,40,44,F,245
05,50,54,M,246
05,50,54,M,245
05,40,44,M,245
05,30,34,M,245
05,25,29,M,244
05,18,24,F,245
05,45,49,F,246
05,45,49,M,247
05,45,49,M,247
05,40,44,M,245
05,25,29,F,247
05,50,54,M,245
05,55,59,M,246
05,30,34,F,246
05,45,49,F,246
05,40,44,F,246
05,45,49,M,247
05,35,39,F,247
05,40,44,M,246
05,35,39,F,245
05,50,54,M,246
05,40,44,M,246
05,30,34,F,246
05,30,34,M,247
05,45,49,M,247
05,25,29,M,247
05,30,34,M,246
05,18,24,F,247
05,35,39,F,247
05,60,64,M,248
05,35,39,M,248
05,25,29,F,247
05,40,44,M,247
05,45,49,M,248
05,50,54,M,248
05,55,59,M,248
05,30,34,F,248
05,45,49,M,247
05,30,34,M,247
05,45,49,M,248
05,35,39,M,248
05,45,49,M,248
05,50,54,M,247
05,40,44,M,248
05,45,49,M,248
05,25,29,M,247
05,50,54,M,248
05,30,34,M,248
05,18,24,M,247
05,45,49,F,248
05,35,39,M,248
05,25,29,F,248
05,35,39,F,248
05,55,59,F,249
05,40,44,F,249
05,45,49,M,247
05,30,34,M,248
05,35,39,M,248
05,60,64,M,249
05,25,29,M,249
05,30,34,M,249
05,30,34,M,249
05,35,39,M,249
05,35,39,M,249
05,30,34,F,248
05,40,44,M,248
05,40,44,F,249
05,40,44,M,249
05,50,54,M,249
05,45,49,M,249
05,40,44,M,250
05,35,39,F,250
05,40,44,M,249
05,25,29,M,250
05,40,44,M,250
05,30,34,M,250
05,25,29,F,249
05,40,44,F,250
05,50,54,F,251
05,30,34,M,250
05,50,54,M,249
05,40,44,M,249
05,35,39,F,250
05,35,39,M,249
05,45,49,M,249
05,45,49,M,251
05,45,49,M,250
05,50,54,F,251
05,65,69,M,252
05,30,34,M,250
05,55,59,M,250
05,45,49,M,252
05,30,34,F,250
05,30,34,M,252
05,45,49,M,250
05,25,29,F,252
05,25,29,M,251
05,45,49,M,251
05,40,44,F,250
05,65,69,M,251
05,25,29,M,251
05,40,44,F,251
05,35,39,F,250
05,35,39,F,251
05,55,59,M,252
05,45,49,F,252
05,25,29,M,251
05,45,49,M,251
05,18,24,M,251
05,18,24,F,251
05,18,24,F,251
05,30,34,F,252
05,35,39,F,252
05,45,49,F,252
05,40,44,F,252
05,30,34,M,253
05,25,29,F,252
05,45,49,M,252
05,40,44,M,253
05,50,54,M,253
05,30,34,M,252
05,40,44,F,252
05,45,49,M,252
05,35,39,M,252
05,40,44,F,252
05,45,49,M,252
05,40,44,M,252
05,45,49,M,252
05,40,44,M,254
05,25,29,F,253
05,40,44,F,252
05,25,29,F,253
05,35,39,M,254
05,35,39,M,254
05,35,39,F,253
05,25,29,M,252
05,50,54,M,254
05,45,49,M,253
05,18,24,M,253
05,45,49,F,253
05,35,39,M,253
05,40,44,M,254
05,45,49,M,254
05,40,44,M,255
05,35,39,M,255
05,35,39,M,255
05,30,34,M,254
05,30,34,F,255
05,45,49,M,253
05,60,64,F,254
05,50,54,F,254
05,30,34,F,255
05,35,39,M,255
05,40,44,M,254
05,30,34,F,254
05,35,39,F,254
05,35,39,F,254
05,40,44,M,255
05,35,39,F,255
05,40,44,F,255
05,30,34,F,255
05,45,49,F,255
05,35,39,M,254
05,45,49,F,254
05,40,44,M,255
05,50,54,M,255
05,30,34,M,256
05,40,44,F,254
05,40,44,M,254
05,25,29,F,254
05,35,39,M,256
05,55,59,M,255
05,45,49,F,255
05,55,59,F,256
05,45,49,F,254
05,55,59,M,256
05,40,44,F,255
05,50,54,M,255
05,40,44,F,255
05,25,29,F,257
05,45,49,M,255
05,60,64,M,256
05,25,29,F,255
05,25,29,M,257
05,45,49,M,257
05,40,44,M,256
05,18,24,F,256
05,30,34,F,256
05,35,39,M,257
05,55,59,M,258
05,55,59,M,256
05,40,44,F,258
05,30,34,F,257
05,35,39,F,256
05,40,44,M,257
05,40,44,F,257
05,45,49,M,257
05,30,34,F,258
05,40,44,M,258
05,45,49,M,258
05,45,49,F,257
05,40,44,M,257
05,40,44,F,257
05,30,34,M,257
05,30,34,F,258
05,35,39,M,259
05,25,29,M,258
05,40,44,F,257
05,35,39,F,257
05,35,39,M,259
05,30,34,M,258
05,25,29,F,258
05,45,49,M,257
05,45,49,F,259
05,25,29,F,258
05,50,54,F,259
05,35,39,F,259
05,45,49,M,259
05,40,44,M,259
05,35,39,M,258
05,35,39,F,258
05,18,24,F,258
05,50,54,M,259
05,40,44,F,259
05,50,54,M,260
05,30,34,M,260
05,30,34,F,258
05,55,59,M,259
05,40,44,F,260
05,25,29,F,259
05,25,29,F,259
05,30,34,M,259
05,40,44,F,260
05,45,49,M,260
05,30,34,F,259
05,25,29,F,260
05,18,24,M,260
05,40,44,F,260
05,45,49,M,260
05,30,34,M,260
05,25,29,F,260
05,25,29,F,260
05,35,39,M,260
05,35,39,F,261
05,45,49,M,261
05,40,44,F,261
05,45,49,F,260
05,40,44,F,261
05,30,34,F,260
05,35,39,M,261
05,45,49,M,261
05,30,34,F,262
05,25,29,F,261
05,50,54,M,261
05,40,44,M,261
05,40,44,M,262
05,45,49,M,262
05,55,59,M,262
05,45,49,F,263
05,45,49,M,262
05,25,29,F,262
05,35,39,M,263
05,30,34,M,263
05,45,49,M,263
05,18,24,M,262
05,30,34,F,263
05,55,59,F,263
05,25,29,F,263
05,25,29,M,263
05,25,29,F,262
05,45,49,M,262
05,40,44,M,262
05,45,49,M,264
05,25,29,M,264
05,45,49,F,262
05,50,54,F,263
05,25,29,F,263
05,18,24,F,263
05,35,39,M,264
05,30,34,M,265
05,40,44,M,264
05,30,34,M,263
05,45,49,M,264
05,40,44,M,263
05,45,49,M,263
05,25,29,F,263
05,40,44,M,264
05,55,59,F,264
05,30,34,M,265
05,65,69,M,264
05,30,34,F,264
05,25,29,F,265
05,45,49,F,265
05,35,39,M,265
05,45,49,M,265
05,35,39,M,264
05,45,49,F,264
05,40,44,M,265
05,40,44,M,264
05,35,39,F,265
05,30,34,M,264
05,50,54,M,266
05,45,49,M,265
05,45,49,M,265
05,40,44,F,265
05,30,34,M,266
05,35,39,F,265
05,40,44,F,265
05,35,39,M,267
05,40,44,M,265
05,45,49,F,267
05,45,49,F,266
05,40,44,F,267
05,30,34,F,265
05,45,49,M,266
05,50,54,M,266
05,50,54,F,266
05,18,24,M,267
05,50,54,M,266
05,35,39,F,266
05,30,34,M,267
05,25,29,M,266
05,45,49,F,266
05,45,49,F,266
05,45,49,F,266
05,35,39,M,267
05,35,39,F,267
05,25,29,M,266
05,50,54,F,267
05,55,59,M,268
05,35,39,F,267
05,50,54,M,268
05,25,29,M,267
05,30,34,F,267
05,30,34,F,268
05,40,44,F,268
05,50,54,F,268
05,45,49,M,268
05,55,59,M,268
05,40,44,F,268
05,30,34,F,268
05,45,49,M,270
05,45,49,M,268
05,25,29,F,268
05,40,44,M,268
05,35,39,F,268
05,35,39,F,268
05,50,54,M,268
05,30,34,M,269
05,25,29,F,268
05,45,49,M,269
05,25,29,F,268
05,40,44,M,268
05,25,29,F,268
05,40,44,M,269
05,55,59,M,269
05,25,29,F,271
05,40,44,M,269
05,50,54,M,269
05,50,54,M,270
05,18,24,F,270
05,50,54,F,269
05,55,59,M,269
05,45,49,F,270
05,45,49,M,269
05,50,54,M,270
05,25,29,F,270
05,40,44,M,269
05,45,49,M,270
05,25,29,F,270
05,45,49,F,270
05,35,39,M,270
05,35,39,M,270
05,45,49,F,270
05,30,34,F,270
05,30,34,F,270
05,40,44,M,270
05,50,54,M,271
05,18,24,F,270
05,35,39,F,270
05,30,34,M,272
05,30,34,F,271
05,40,44,F,271
05,35,39,M,271
05,30,34,M,271
05,40,44,F,271
05,45,49,M,270
05,30,34,F,271
05,45,49,M,272
05,60,64,M,271
05,25,29,F,271
05,50,54,M,273
05,50,54,M,271
05,45,49,F,271
05,30,34,M,272
05,45,49,M,271
05,30,34,F,272
05,30,34,F,272
05,35,39,F,271
05,55,59,M,272
05,45,49,M,272
05,40,44,F,272
05,50,54,M,272
05,50,54,M,272
05,35,39,F,272
05,55,59,F,272
05,45,49,M,274
05,35,39,F,272
05,50,54,M,273
05,50,54,M,273
05,40,44,F,273
05,35,39,M,273
05,40,44,F,273
05,45,49,M,273
05,40,44,M,273
05,50,54,M,274
05,30,34,M,274
05,25,29,M,274
05,45,49,M,273
05,45,49,F,274
05,35,39,M,273
05,30,34,F,274
05,25,29,M,273
05,40,44,M,274
05,40,44,F,274
05,35,39,M,276
05,35,39,M,275
05,30,34,M,276
05,45,49,F,274
05,30,34,F,275
05,25,29,M,276
05,40,44,F,275
05,35,39,M,275
05,50,54,M,277
05,35,39,F,277
05,40,44,M,276
05,25,29,F,276
05,40,44,M,275
05,40,44,M,276
05,60,64,F,275
05,25,29,F,276
05,50,54,M,276
05,35,39,F,278
05,25,29,F,276
05,45,49,F,276
05,35,39,F,276
05,25,29,F,276
05,25,29,M,277
05,45,49,F,278
05,35,39,M,279
05,30,34,F,279
05,25,29,M,279
05,35,39,M,278
05,25,29,M,279
05,30,34,F,278
05,35,39,M,278
05,30,34,M,278
05,45,49,M,278
05,45,49,M,278
05,40,44,M,278
05,50,54,F,280
05,30,34,M,279
05,35,39,F,278
05,35,39,F,280
05,40,44,F,279
05,35,39,M,278
05,35,39,F,279
05,35,39,M,278
05,50,54,M,280
05,45,49,M,278
05,40,44,F,279
05,35,39,F,279
05,40,44,F,280
05,35,39,F,278
05,50,54,M,278
05,50,54,M,278
05,45,49,M,279
05,40,44,F,279
05,45,49,M,279
05,40,44,M,279
05,40,44,M,280
05,25,29,F,279
05,50,54,F,280
05,40,44,M,280
05,50,54,F,280
05,18,24,F,280
05,50,54,F,280
05,18,24,M,281
05,35,39,F,280
05,45,49,M,281
05,35,39,F,280
05,45,49,M,281
05,50,54,M,281
05,18,24,M,281
05,55,59,M,281
05,35,39,F,281
05,35,39,M,281
05,60,64,F,281
05,55,59,M,283
05,50,54,M,283
05,25,29,F,282
05,25,29,F,282
05,40,44,M,281
05,60,64,M,282
05,45,49,M,283
05,30,34,F,282
05,35,39,F,282
05,60,64,M,284
05,40,44,F,282
05,40,44,F,282
05,40,44,M,282
05,55,59,M,282
05,35,39,M,283
05,35,39,M,283
05,40,44,F,284
05,40,44,M,283
05,50,54,M,282
05,45,49,M,284
05,35,39,F,283
05,40,44,M,283
05,40,44,M,283
05,35,39,F,284
05,18,24,M,285
05,30,34,F,283
05,40,44,M,285
05,35,39,F,285
05,60,64,M,283
05,45,49,F,284
05,35,39,F,284
05,35,39,F,284
05,35,39,F,284
05,30,34,F,284
05,18,24,F,284
05,40,44,F,284
05,30,34,F,286
05,18,24,M,285
05,25,29,M,284
05,30,34,M,284
05,50,54,M,286
05,50,54,F,286
05,35,39,F,284
05,40,44,F,285
05,30,34,M,285
05,35,39,M,284
05,60,64,M,286
05,35,39,M,285
05,50,54,M,285
05,40,44,M,286
05,45,49,M,285
05,40,44,F,285
05,40,44,M,286
05,30,34,F,286
05,50,54,M,285
05,40,44,M,286
05,30,34,F,285
05,40,44,M,288
05,35,39,M,287
05,40,44,M,287
05,40,44,F,286
05,30,34,F,286
05,25,29,F,287
05,40,44,F,287
05,25,29,M,287
05,30,34,M,287
05,40,44,F,287
05,40,44,M,287
05,50,54,M,287
05,40,44,M,287
05,40,44,F,288
05,45,49,M,288
05,30,34,F,288
05,18,24,M,288
05,18,24,M,288
05,40,44,M,288
05,40,44,M,288
05,18,24,M,288
05,18,24,M,288
05,35,39,M,289
05,40,44,M,288
05,30,34,F,288
05,55,59,F,290
05,40,44,F,288
05,30,34,F,288
05,35,39,F,288
05,50,54,F,288
05,40,44,M,290
05,30,34,M,290
05,40,44,M,289
05,25,29,F,290
05,55,59,M,289
05,35,39,F,290
05,40,44,M,289
05,40,44,M,289
05,40,44,M,291
05,35,39,M,291
05,30,34,F,290
05,35,39,M,290
05,30,34,F,290
05,45,49,M,290
05,18,24,F,291
05,50,54,M,290
05,50,54,M,291
05,25,29,F,290
05,40,44,M,290
05,35,39,F,290
05,35,39,M,291
05,35,39,F,292
05,55,59,M,292
05,45,49,F,290
05,25,29,M,292
05,35,39,M,291
05,35,39,F,291
05,25,29,M,291
05,50,54,F,291
05,35,39,F,291
05,40,44,M,293
05,45,49,M,294
05,55,59,M,292
05,50,54,M,294
05,30,34,F,292
05,50,54,M,294
05,30,34,M,292
05,25,29,F,293
05,55,59,M,293
05,45,49,M,295
05,45,49,M,293
05,30,34,F,294
05,30,34,M,294
05,40,44,F,294
05,25,29,M,295
05,50,54,M,295
05,60,64,M,293
05,35,39,M,294
05,45,49,M,294
05,50,54,F,294
05,60,64,M,294
05,25,29,M,294
05,40,44,F,294
05,45,49,F,294
05,45,49,F,295
05,40,44,M,294
05,35,39,M,294
05,30,34,M,296
05,30,34,F,296
05,35,39,F,295
05,25,29,M,295
05,30,34,F,297
05,30,34,M,295
05,45,49,M,295
05,30,34,F,295
05,50,54,M,298
05,55,59,M,297
05,65,69,M,296
05,45,49,F,297
05,50,54,M,298
05,50,54,M,299
05,55,59,M,297
05,35,39,F,297
05,50,54,F,298
05,35,39,F,297
05,35,39,F,299
05,25,29,M,298
05,40,44,F,298
05,40,44,M,299
05,25,29,M,299
05,60,64,M,299
05,60,64,M,300
05,30,34,F,299
05,40,44,M,299
05,45,49,F,300
05,40,44,F,300
05,35,39,F,301
05,25,29,M,302
05,35,39,F,300
05,45,49,M,302
05,55,59,F,300
05,55,59,M,300
05,45,49,F,301
05,55,59,M,302
05,40,44,M,302
05,40,44,F,301
05,30,34,F,301
05,45,49,M,301
05,25,29,M,302
05,18,24,F,303
05,35,39,F,302
05,35,39,M,303
05,35,39,F,302
05,60,64,M,305
05,55,59,M,304
05,50,54,M,305
05,25,29,F,303
05,30,34,M,303
05,40,44,F,304
05,40,44,M,305
05,30,34,M,304
05,35,39,F,306
05,40,44,F,304
05,25,29,F,304
05,40,44,M,305
05,40,44,M,305
05,50,54,F,305
05,45,49,F,305
05,25,29,F,304
05,50,54,F,307
05,18,24,F,304
05,50,54,F,305
05,30,34,F,306
05,55,59,M,305
05,35,39,F,307
05,35,39,F,306
05,35,39,F,308
05,40,44,M,307
05,30,34,M,307
05,45,49,M,308
05,45,49,M,307
05,50,54,M,310
05,45,49,M,308
05,45,49,M,309
05,25,29,F,310
05,55,59,M,309
05,35,39,F,309
05,25,29,F,309
05,45,49,M,309
05,50,54,M,311
05,25,29,F,311
05,25,29,F,309
05,45,49,M,309
05,35,39,F,309
05,50,54,F,310
05,25,29,F,310
05,25,29,F,310
05,45,49,F,310
05,50,54,M,310
05,50,54,M,310
05,40,44,M,310
05,35,39,M,311
05,30,34,F,311
05,50,54,M,311
05,35,39,F,312
05,25,29,M,313
05,55,59,M,313
05,25,29,F,312
05,35,39,F,314
05,30,34,M,313
05,30,34,M,313
05,40,44,F,313
05,45,49,M,316
05,50,54,F,315
05,30,34,F,314
05,50,54,M,315
05,50,54,M,316
05,55,59,M,316
05,35,39,F,318
05,30,34,M,318
05,35,39,M,320
05,35,39,F,320
05,30,34,F,321
05,65,69,M,321
05,35,39,M,322
05,45,49,M,321
05,30,34,M,322
05,25,29,M,321
05,25,29,M,321
05,18,24,F,324
05,45,49,M,322
05,25,29,F,322
05,40,44,F,323
05,50,54,M,323
05,25,29,M,324
05,50,54,F,325
05,35,39,M,325
05,30,34,M,327
05,18,24,M,329
05,35,39,F,328
05,45,49,M,329
05,60,64,M,328
05,25,29,F,329
05,40,44,M,330
05,35,39,M,330
05,30,34,M,334
05,45,49,M,334
05,25,29,F,335
05,65,69,F,335
05,30,34,M,335
05,35,39,F,336
05,35,39,M,334
05,45,49,M,334
05,30,34,M,339
05,25,29,M,343
05,18,24,F,345
05,35,39,M,347
05,18,24,F,352
05,25,29,M,352
05,30,34,M,361
05,30,34,M,369
06,35,39,M,130
06,25,29,M,130
06,25,29,M,135
06,35,39,M,136
06,18,24,M,137
06,30,34,M,139
06,25,29,M,141
06,30,34,M,141
06,30,34,M,143
06,25,29,M,143
06,30,34,M,148
06,18,24,M,150
06,30,34,M,152
06,35,39,F,154
06,30,34,M,155
06,18,24,F,157
06,50,54,M,157
06,40,44,M,158
06,30,34,M,159
06,40,44,M,162
06,30,34,M,163
06,30,34,F,163
06,50,54,M,164
06,35,39,F,164
06,35,39,M,166
06,25,29,F,168
06,25,29,M,168
06,30,34,M,168
06,30,34,M,170
06,30,34,M,172
06,25,29,M,172
06,40,44,M,173
06,40,44,F,173
06,45,49,M,174
06,45,49,M,174
06,45,49,M,174
06,30,34,M,176
06,35,39,M,176
06,35,39,M,177
06,30,34,M,177
06,30,34,F,177
06,30,34,M,178
06,25,29,M,178
06,55,59,M,178
06,45,49,M,179
06,55,59,M,179
06,45,49,M,179
06,30,34,M,180
06,40,44,M,180
06,30,34,M,180
06,40,44,M,180
06,30,34,M,180
06,45,49,M,181
06,30,34,M,181
06,25,29,M,181
06,30,34,F,182
06,40,44,M,182
06,35,39,M,182
06,30,34,M,182
06,25,29,M,182
06,50,54,M,183
06,35,39,M,183
06,45,49,M,184
06,30,34,M,184
06,35,39,M,184
06,45,49,M,185
06,30,34,F,186
06,45,49,M,186
06,30,34,M,186
06,40,44,M,187
06,40,44,M,187
06,40,44,M,187
06,50,54,M,187
06,40,44,M,187
06,35,39,M,188
06,70,70,M,188
06,35,39,M,188
06,45,49,M,188
06,50,54,M,188
06,40,44,M,189
06,25,29,F,189
06,40,44,M,189
06,30,34,M,189
06,30,34,M,189
06,30,34,M,189
06,30,34,M,190
06,40,44,F,189
06,25,29,M,190
06,45,49,M,190
06,25,29,M,191
06,35,39,M,191
06,30,34,M,191
06,35,39,M,191
06,40,44,M,191
06,35,39,M,192
06,30,34,M,192
06,40,44,M,192
06,45,49,M,192
06,18,24,M,192
06,40,44,M,193
06,35,39,M,193
06,40,44,M,193
06,35,39,M,193
06,25,29,M,194
06,40,44,F,194
06,18,24,M,194
06,35,39,M,194
06,25,29,F,195
06,35,39,M,195
06,35,39,M,195
06,35,39,M,195
06,40,44,M,195
06,40,44,M,195
06,40,44,M,196
06,45,49,M,196
06,50,54,M,195
06,25,29,M,195
06,30,34,M,196
06,45,49,M,196
06,35,39,M,196
06,40,44,M,196
06,40,44,F,196
06,45,49,M,196
06,25,29,M,197
06,50,54,M,197
06,30,34,M,197
06,40,44,M,197
06,50,54,M,197
06,45,49,M,197
06,30,34,M,197
06,30,34,M,197
06,30,34,M,197
06,40,44,M,197
06,40,44,M,198
06,35,39,M,197
06,40,44,M,197
06,30,34,M,197
06,40,44,M,198
06,45,49,F,198
06,40,44,M,198
06,35,39,M,198
06,45,49,M,198
06,40,44,M,199
06,45,49,M,199
06,45,49,M,199
06,30,34,F,199
06,30,34,F,199
06,45,49,M,199
06,25,29,M,199
06,35,39,M,199
06,35,39,M,199
06,35,39,M,199
06,25,29,F,200
06,50,54,M,200
06,40,44,F,199
06,40,44,M,199
06,40,44,M,200
06,35,39,M,200
06,35,39,M,200
06,35,39,M,200
06,40,44,M,200
06,45,49,M,201
06,40,44,F,201
06,30,34,F,198
06,40,44,M,201
06,45,49,M,201
06,35,39,M,201
06,30,34,M,201
06,30,34,M,201
06,45,49,M,202
06,35,39,M,202
06,35,39,M,202
06,35,39,M,202
06,45,49,F,202
06,45,49,M,203
06,40,44,M,202
06,30,34,M,203
06,35,39,F,203
06,45,49,M,203
06,40,44,M,204
06,35,39,M,203
06,50,54,M,203
06,30,34,M,203
06,30,34,M,203
06,25,29,M,204
06,60,64,M,204
06,25,29,M,204
06,25,29,F,204
06,45,49,M,204
06,35,39,F,204
06,40,44,M,204
06,30,34,F,204
06,45,49,M,205
06,50,54,M,205
06,50,54,M,205
06,45,49,M,205
06,45,49,F,206
06,45,49,M,206
06,30,34,M,205
06,45,49,M,206
06,45,49,M,205
06,30,34,F,204
06,30,34,F,206
06,18,24,F,203
06,25,29,M,206
06,35,39,M,206
06,45,49,M,206
06,35,39,M,207
06,30,34,F,207
06,18,24,F,206
06,35,39,M,207
06,30,34,M,206
06,45,49,M,207
06,40,44,M,207
06,35,39,M,208
06,18,24,M,207
06,45,49,M,208
06,50,54,M,208
06,18,24,M,208
06,40,44,M,206
06,45,49,M,208
06,45,49,M,208
06,35,39,M,208
06,40,44,M,208
06,40,44,F,208
06,35,39,M,208
06,18,24,M,208
06,18,24,M,207
06,40,44,M,208
06,55,59,M,209
06,40,44,F,208
06,35,39,F,208
06,45,49,M,209
06,35,39,M,209
06,40,44,M,208
06,35,39,M,205
06,35,39,F,208
06,40,44,M,209
06,35,39,M,209
06,45,49,M,209
06,30,34,M,209
06,35,39,M,209
06,18,24,M,209
06,45,49,M,210
06,35,39,M,208
06,45,49,M,209
06,30,34,M,210
06,45,49,M,210
06,35,39,M,209
06,35,39,M,206
06,45,49,M,210
06,45,49,M,209
06,50,54,M,209
06,35,39,M,209
06,25,29,F,209
06,35,39,M,210
06,30,34,F,208
06,30,34,M,210
06,35,39,F,210
06,50,54,M,210
06,35,39,M,211
06,50,54,M,211
06,45,49,M,210
06,45,49,M,211
06,35,39,F,210
06,35,39,M,210
06,30,34,M,211
06,35,39,M,211
06,50,54,M,211
06,35,39,M,211
06,50,54,M,211
06,25,29,F,211
06,45,49,M,211
06,35,39,M,212
06,45,49,M,212
06,40,44,M,212
06,35,39,M,211
06,50,54,M,212
06,40,44,M,211
06,40,44,M,212
06,40,44,F,211
06,25,29,M,212
06,45,49,M,212
06,30,34,M,212
06,40,44,M,212
06,60,64,M,212
06,50,54,M,211
06,40,44,M,213
06,25,29,M,211
06,30,34,M,213
06,40,44,M,213
06,40,44,M,213
06,40,44,M,212
06,40,44,M,213
06,35,39,F,213
06,45,49,M,214
06,40,44,F,213
06,35,39,M,212
06,40,44,F,212
06,50,54,M,212
06,40,44,M,213
06,40,44,M,212
06,40,44,M,214
06,50,54,M,213
06,50,54,M,214
06,40,44,M,214
06,35,39,M,213
06,35,39,M,214
06,45,49,M,213
06,45,49,M,214
06,35,39,M,214
06,25,29,M,215
06,40,44,M,215
06,35,39,F,214
06,50,54,M,214
06,45,49,F,215
06,25,29,F,210
06,30,34,F,213
06,30,34,M,215
06,45,49,M,215
06,40,44,M,216
06,45,49,M,215
06,50,54,M,215
06,40,44,M,216
06,18,24,F,215
06,18,24,M,215
06,35,39,F,213
06,30,34,M,216
06,30,34,F,216
06,30,34,M,214
06,30,34,M,216
06,40,44,M,215
06,50,54,M,216
06,35,39,M,214
06,50,54,M,216
06,45,49,M,217
06,40,44,M,216
06,40,44,F,216
06,40,44,M,217
06,45,49,M,217
06,40,44,M,215
06,35,39,M,216
06,35,39,M,211
06,45,49,M,216
06,45,49,M,213
06,40,44,M,215
06,25,29,M,218
06,35,39,F,218
06,18,24,F,212
06,45,49,M,217
06,30,34,F,217
06,45,49,M,218
06,35,39,M,217
06,35,39,M,215
06,35,39,F,218
06,25,29,M,219
06,35,39,M,217
06,50,54,M,217
06,60,64,M,217
06,25,29,M,215
06,35,39,F,218
06,45,49,M,218
06,35,39,F,217
06,18,24,F,218
06,55,59,M,218
06,35,39,F,217
06,25,29,F,218
06,30,34,F,217
06,35,39,F,217
06,55,59,M,218
06,18,24,F,218
06,25,29,M,219
06,50,54,M,219
06,45,49,M,219
06,35,39,M,219
06,35,39,M,218
06,35,39,M,216
06,30,34,M,218
06,35,39,M,219
06,40,44,M,218
06,50,54,M,219
06,40,44,M,216
06,40,44,M,219
06,30,34,M,219
06,35,39,M,219
06,30,34,F,219
06,45,49,M,217
06,45,49,M,219
06,35,39,F,219
06,30,34,M,220
06,30,34,M,219
06,35,39,M,219
06,30,34,M,219
06,55,59,M,220
06,30,34,M,220
06,55,59,M,220
06,45,49,M,218
06,40,44,M,221
06,35,39,M,220
06,40,44,F,220
06,40,44,M,220
06,40,44,M,220
06,25,29,M,220
06,35,39,F,221
06,40,44,M,220
06,45,49,M,221
06,40,44,M,205
06,30,34,M,220
06,40,44,M,221
06,40,44,M,219
06,40,44,M,220
06,45,49,M,221
06,35,39,M,220
06,30,34,F,220
06,40,44,F,220
06,40,44,M,219
06,25,29,F,221
06,35,39,M,220
06,25,29,M,222
06,35,39,M,221
06,40,44,M,221
06,35,39,M,221
06,40,44,M,220
06,40,44,F,221
06,50,54,M,222
06,25,29,F,221
06,40,44,M,221
06,45,49,M,222
06,35,39,M,222
06,40,44,F,222
06,55,59,M,222
06,30,34,F,221
06,50,54,M,216
06,40,44,F,221
06,55,59,M,221
06,40,44,M,222
06,30,34,M,221
06,45,49,M,221
06,35,39,M,222
06,55,59,M,221
06,45,49,M,222
06,30,34,M,222
06,55,59,M,222
06,30,34,F,222
06,35,39,M,223
06,45,49,M,223
06,25,29,F,220
06,40,44,F,222
06,18,24,M,220
06,55,59,M,221
06,45,49,F,223
06,30,34,M,219
06,30,34,M,222
06,25,29,M,222
06,25,29,F,223
06,35,39,M,224
06,30,34,F,223
06,35,39,M,224
06,30,34,M,223
06,25,29,M,224
06,45,49,M,223
06,40,44,F,222
06,40,44,F,225
06,25,29,F,225
06,40,44,M,224
06,35,39,M,223
06,40,44,M,223
06,30,34,M,222
06,30,34,F,224
06,50,54,F,224
06,40,44,M,223
06,35,39,M,222
06,40,44,M,222
06,18,24,M,222
06,35,39,F,223
06,35,39,F,225
06,40,44,F,224
06,25,29,M,225
06,50,54,M,223
06,25,29,F,224
06,40,44,M,225
06,45,49,M,220
06,45,49,M,224
06,45,49,M,224
06,45,49,M,225
06,25,29,M,225
06,40,44,M,224
06,35,39,M,223
06,45,49,M,225
06,40,44,M,226
06,55,59,M,225
